timestamp,customer_no,location,cust_id,time,section_order,revenue
2019-09-03 07:33:00,55,dairy,tu_55,07:31:00,first,5
2019-09-03 07:33:00,56,drinks,tu_56,07:32:00,first,6
2019-09-03 07:33:00,57,spices,tu_57,07:32:00,first,3
2019-09-03 07:33:00,58,fruit,tu_58,07:32:00,first,4
2019-09-03 07:33:00,59,dairy,tu_59,07:33:00,following,5
2019-09-03 07:34:00,42,checkout,tu_42,07:34:00,checkout,0
2019-09-03 07:34:00,46,dairy,tu_46,07:27:00,first,5
2019-09-03 07:34:00,55,dairy,tu_55,07:31:00,first,5
2019-09-03 07:34:00,56,checkout,tu_56,07:34:00,checkout,0
2019-09-03 07:34:00,57,spices,tu_57,07:32:00,first,3
2019-09-03 07:34:00,58,fruit,tu_58,07:32:00,first,4
2019-09-03 07:34:00,59,dairy,tu_59,07:33:00,following,5
2019-09-03 07:35:00,46,drinks,tu_46,07:35:00,following,6
2019-09-03 07:35:00,55,dairy,tu_55,07:31:00,first,5
2019-09-03 07:35:00,57,spices,tu_57,07:32:00,first,3
2019-09-03 07:35:00,58,checkout,tu_58,07:35:00,checkout,0
2019-09-03 07:35:00,59,spices,tu_59,07:35:00,following,3
2019-09-03 07:35:00,60,dairy,tu_60,07:35:00,first,5
2019-09-03 07:35:00,61,drinks,tu_61,07:35:00,first,6
2019-09-03 07:36:00,46,drinks,tu_46,07:35:00,following,6
2019-09-03 07:36:00,55,drinks,tu_55,07:36:00,following,6
2019-09-03 07:36:00,57,spices,tu_57,07:32:00,first,3
2019-09-03 07:36:00,59,drinks,tu_59,07:36:00,following,6
2019-09-03 07:36:00,60,fruit,tu_60,07:36:00,following,4
2019-09-03 07:36:00,61,drinks,tu_61,07:35:00,first,6
2019-09-03 07:36:00,62,drinks,tu_62,07:36:00,first,6
2019-09-03 07:36:00,63,dairy,tu_63,07:36:00,first,5
2019-09-03 07:36:00,64,spices,tu_64,07:36:00,first,3
2019-09-03 07:37:00,46,spices,tu_46,07:37:00,following,3
2019-09-03 07:37:00,55,fruit,tu_55,07:37:00,following,4
2019-09-03 07:37:00,57,spices,tu_57,07:32:00,first,3
2019-09-03 07:37:00,59,checkout,tu_59,07:37:00,checkout,0
2019-09-03 07:37:00,60,fruit,tu_60,07:36:00,following,4
2019-09-03 07:37:00,61,drinks,tu_61,07:35:00,first,6
2019-09-03 07:37:00,62,spices,tu_62,07:37:00,following,3
2019-09-03 07:37:00,63,dairy,tu_63,07:36:00,first,5
2019-09-03 07:37:00,64,fruit,tu_64,07:37:00,following,4
2019-09-03 07:38:00,46,checkout,tu_46,07:38:00,checkout,0
2019-09-03 07:38:00,55,fruit,tu_55,07:37:00,following,4
2019-09-03 07:38:00,57,dairy,tu_57,07:38:00,following,5
2019-09-03 07:38:00,60,checkout,tu_60,07:38:00,checkout,0
2019-09-03 07:38:00,61,drinks,tu_61,07:35:00,first,6
2019-09-03 07:38:00,62,dairy,tu_62,07:38:00,following,5
2019-09-03 07:38:00,63,dairy,tu_63,07:36:00,first,5
2019-09-03 07:38:00,64,fruit,tu_64,07:37:00,following,4
2019-09-03 07:38:00,65,dairy,tu_65,07:38:00,first,5
2019-09-03 07:39:00,55,fruit,tu_55,07:37:00,following,4
2019-09-03 07:39:00,57,dairy,tu_57,07:38:00,following,5
2019-09-03 07:39:00,61,drinks,tu_61,07:35:00,first,6
2019-09-03 07:39:00,62,drinks,tu_62,07:39:00,following,6
2019-09-03 07:39:00,63,dairy,tu_63,07:36:00,first,5
2019-09-03 07:39:00,64,fruit,tu_64,07:37:00,following,4
2019-09-03 07:39:00,65,dairy,tu_65,07:38:00,first,5
2019-09-03 07:40:00,55,checkout,tu_55,07:40:00,checkout,0
2019-09-03 07:40:00,57,dairy,tu_57,07:38:00,following,5
2019-09-03 07:40:00,61,spices,tu_61,07:40:00,following,3
2019-09-03 07:40:00,62,drinks,tu_62,07:39:00,following,6
2019-09-03 07:40:00,63,dairy,tu_63,07:36:00,first,5
2019-09-03 07:40:00,64,fruit,tu_64,07:37:00,following,4
2019-09-03 07:40:00,65,dairy,tu_65,07:38:00,first,5
2019-09-03 07:41:00,57,dairy,tu_57,07:38:00,following,5
2019-09-03 07:41:00,61,checkout,tu_61,07:41:00,checkout,0
2019-09-03 07:41:00,62,drinks,tu_62,07:39:00,following,6
2019-09-03 07:41:00,63,spices,tu_63,07:41:00,following,3
2019-09-03 07:41:00,64,fruit,tu_64,07:37:00,following,4
2019-09-03 07:41:00,65,dairy,tu_65,07:38:00,first,5
2019-09-03 07:41:00,66,drinks,tu_66,07:41:00,first,6
2019-09-03 07:41:00,67,dairy,tu_67,07:41:00,first,5
2019-09-03 07:41:00,68,fruit,tu_68,07:41:00,first,4
2019-09-03 07:41:00,69,fruit,tu_69,07:41:00,first,4
2019-09-03 07:42:00,57,dairy,tu_57,07:38:00,following,5
2019-09-03 07:42:00,62,drinks,tu_62,07:39:00,following,6
2019-09-03 07:42:00,63,drinks,tu_63,07:42:00,following,6
2019-09-03 07:42:00,64,drinks,tu_64,07:42:00,following,6
2019-09-03 07:42:00,65,dairy,tu_65,07:38:00,first,5
2019-09-03 07:42:00,66,fruit,tu_66,07:42:00,following,4
2019-09-03 07:42:00,67,dairy,tu_67,07:41:00,first,5
2019-09-03 07:42:00,68,checkout,tu_68,07:42:00,checkout,0
2019-09-03 07:42:00,69,fruit,tu_69,07:41:00,first,4
2019-09-03 07:42:00,70,fruit,tu_70,07:42:00,first,4
2019-09-03 07:43:00,57,dairy,tu_57,07:38:00,following,5
2019-09-03 07:43:00,62,drinks,tu_62,07:39:00,following,6
2019-09-03 07:43:00,63,checkout,tu_63,07:43:00,checkout,0
2019-09-03 07:43:00,64,spices,tu_64,07:43:00,following,3
2019-09-03 07:43:00,65,dairy,tu_65,07:38:00,first,5
2019-09-03 07:43:00,66,fruit,tu_66,07:42:00,following,4
2019-09-03 07:43:00,67,spices,tu_67,07:43:00,following,3
2019-09-03 07:43:00,69,fruit,tu_69,07:41:00,first,4
2019-09-03 07:43:00,70,drinks,tu_70,07:43:00,following,6
2019-09-03 07:43:00,71,spices,tu_71,07:43:00,first,3
2019-09-03 07:43:00,72,spices,tu_72,07:43:00,first,3
2019-09-03 07:43:00,73,fruit,tu_73,07:43:00,first,4
2019-09-03 07:43:00,74,fruit,tu_74,07:43:00,first,4
2019-09-03 07:44:00,57,dairy,tu_57,07:38:00,following,5
2019-09-03 07:44:00,62,checkout,tu_62,07:44:00,checkout,0
2019-09-03 07:44:00,64,spices,tu_64,07:43:00,following,3
2019-09-03 07:44:00,65,dairy,tu_65,07:38:00,first,5
2019-09-03 07:44:00,66,checkout,tu_66,07:44:00,checkout,0
2019-09-03 07:44:00,67,spices,tu_67,07:43:00,following,3
2019-09-03 07:44:00,69,checkout,tu_69,07:44:00,checkout,0
2019-09-03 07:44:00,70,drinks,tu_70,07:43:00,following,6
2019-09-03 07:44:00,71,drinks,tu_71,07:44:00,following,6
2019-09-03 07:44:00,72,dairy,tu_72,07:44:00,following,5
2019-09-03 07:44:00,73,fruit,tu_73,07:43:00,first,4
2019-09-03 07:44:00,74,fruit,tu_74,07:43:00,first,4
2019-09-03 07:44:00,75,dairy,tu_75,07:44:00,first,5
2019-09-03 07:44:00,76,fruit,tu_76,07:44:00,first,4
2019-09-03 07:44:00,77,fruit,tu_77,07:44:00,first,4
2019-09-03 07:45:00,57,dairy,tu_57,07:38:00,following,5
2019-09-03 07:45:00,64,drinks,tu_64,07:45:00,following,6
2019-09-03 07:45:00,65,fruit,tu_65,07:45:00,following,4
2019-09-03 07:45:00,67,drinks,tu_67,07:45:00,following,6
2019-09-03 07:45:00,70,drinks,tu_70,07:43:00,following,6
2019-09-03 07:45:00,71,drinks,tu_71,07:44:00,following,6
2019-09-03 07:45:00,72,dairy,tu_72,07:44:00,following,5
2019-09-03 07:45:00,73,dairy,tu_73,07:45:00,following,5
2019-09-03 07:45:00,74,fruit,tu_74,07:43:00,first,4
2019-09-03 07:45:00,75,drinks,tu_75,07:45:00,following,6
2019-09-03 07:45:00,76,dairy,tu_76,07:45:00,following,5
2019-09-03 07:45:00,77,checkout,tu_77,07:45:00,checkout,0
2019-09-03 07:46:00,57,dairy,tu_57,07:38:00,following,5
2019-09-03 07:46:00,64,drinks,tu_64,07:45:00,following,6
2019-09-03 07:46:00,65,fruit,tu_65,07:45:00,following,4
2019-09-03 07:46:00,67,fruit,tu_67,07:46:00,following,4
2019-09-03 07:46:00,70,drinks,tu_70,07:43:00,following,6
2019-09-03 07:46:00,71,drinks,tu_71,07:44:00,following,6
2019-09-03 07:46:00,72,dairy,tu_72,07:44:00,following,5
2019-09-03 07:46:00,73,dairy,tu_73,07:45:00,following,5
2019-09-03 07:46:00,74,dairy,tu_74,07:46:00,following,5
2019-09-03 07:46:00,75,drinks,tu_75,07:45:00,following,6
2019-09-03 07:46:00,76,dairy,tu_76,07:45:00,following,5
2019-09-03 07:46:00,78,drinks,tu_78,07:46:00,first,6
2019-09-03 07:46:00,79,fruit,tu_79,07:46:00,first,4
2019-09-03 07:46:00,80,fruit,tu_80,07:46:00,first,4
2019-09-03 07:47:00,57,drinks,tu_57,07:47:00,following,6
2019-09-03 07:47:00,64,checkout,tu_64,07:47:00,checkout,0
2019-09-03 07:47:00,65,fruit,tu_65,07:45:00,following,4
2019-09-03 07:47:00,67,fruit,tu_67,07:46:00,following,4
2019-09-03 07:47:00,70,drinks,tu_70,07:43:00,following,6
2019-09-03 07:47:00,71,checkout,tu_71,07:47:00,checkout,0
2019-09-03 07:47:00,72,spices,tu_72,07:47:00,following,3
2019-09-03 07:47:00,73,fruit,tu_73,07:47:00,following,4
2019-09-03 07:47:00,74,spices,tu_74,07:47:00,following,3
2019-09-03 07:47:00,75,spices,tu_75,07:47:00,following,3
2019-09-03 07:47:00,76,dairy,tu_76,07:45:00,following,5
2019-09-03 07:47:00,78,drinks,tu_78,07:46:00,first,6
2019-09-03 07:47:00,79,checkout,tu_79,07:47:00,checkout,0
2019-09-03 07:47:00,80,fruit,tu_80,07:46:00,first,4
2019-09-03 07:48:00,57,drinks,tu_57,07:47:00,following,6
2019-09-03 07:48:00,65,checkout,tu_65,07:48:00,checkout,0
2019-09-03 07:48:00,67,drinks,tu_67,07:48:00,following,6
2019-09-03 07:48:00,70,checkout,tu_70,07:48:00,checkout,0
2019-09-03 07:48:00,72,spices,tu_72,07:47:00,following,3
2019-09-03 07:48:00,73,checkout,tu_73,07:48:00,checkout,0
2019-09-03 07:48:00,74,dairy,tu_74,07:48:00,following,5
2019-09-03 07:48:00,75,dairy,tu_75,07:48:00,following,5
2019-09-03 07:48:00,76,dairy,tu_76,07:45:00,following,5
2019-09-03 07:48:00,78,fruit,tu_78,07:48:00,following,4
2019-09-03 07:48:00,80,fruit,tu_80,07:46:00,first,4
2019-09-03 07:48:00,81,fruit,tu_81,07:48:00,first,4
2019-09-03 07:48:00,82,dairy,tu_82,07:48:00,first,5
2019-09-03 07:49:00,57,drinks,tu_57,07:47:00,following,6
2019-09-03 07:49:00,67,checkout,tu_67,07:49:00,checkout,0
2019-09-03 07:49:00,72,spices,tu_72,07:47:00,following,3
2019-09-03 07:49:00,74,dairy,tu_74,07:48:00,following,5
2019-09-03 07:49:00,75,dairy,tu_75,07:48:00,following,5
2019-09-03 07:49:00,76,dairy,tu_76,07:45:00,following,5
2019-09-03 07:49:00,78,fruit,tu_78,07:48:00,following,4
2019-09-03 07:49:00,80,fruit,tu_80,07:46:00,first,4
2019-09-03 07:49:00,81,fruit,tu_81,07:48:00,first,4
2019-09-03 07:49:00,82,dairy,tu_82,07:48:00,first,5
2019-09-03 07:49:00,83,spices,tu_83,07:49:00,first,3
2019-09-03 07:50:00,57,checkout,tu_57,07:50:00,checkout,0
2019-09-03 07:50:00,72,checkout,tu_72,07:50:00,checkout,0
2019-09-03 07:50:00,74,dairy,tu_74,07:48:00,following,5
2019-09-03 07:50:00,75,drinks,tu_75,07:50:00,following,6
2019-09-03 07:50:00,76,dairy,tu_76,07:45:00,following,5
2019-09-03 07:50:00,78,fruit,tu_78,07:48:00,following,4
2019-09-03 07:50:00,80,fruit,tu_80,07:46:00,first,4
2019-09-03 07:50:00,81,fruit,tu_81,07:48:00,first,4
2019-09-03 07:50:00,82,dairy,tu_82,07:48:00,first,5
2019-09-03 07:50:00,83,spices,tu_83,07:49:00,first,3
2019-09-03 07:50:00,84,fruit,tu_84,07:50:00,first,4
2019-09-03 07:50:00,85,dairy,tu_85,07:50:00,first,5
2019-09-03 07:50:00,86,fruit,tu_86,07:50:00,first,4
2019-09-03 07:50:00,87,dairy,tu_87,07:50:00,first,5
2019-09-03 07:50:00,88,fruit,tu_88,07:50:00,first,4
2019-09-03 07:50:00,89,drinks,tu_89,07:50:00,first,6
2019-09-03 07:50:00,90,drinks,tu_90,07:50:00,first,6
2019-09-03 07:50:00,91,drinks,tu_91,07:50:00,first,6
2019-09-03 07:51:00,74,dairy,tu_74,07:48:00,following,5
2019-09-03 07:51:00,75,drinks,tu_75,07:50:00,following,6
2019-09-03 07:51:00,76,dairy,tu_76,07:45:00,following,5
2019-09-03 07:51:00,78,dairy,tu_78,07:51:00,following,5
2019-09-03 07:51:00,80,fruit,tu_80,07:46:00,first,4
2019-09-03 07:51:00,81,dairy,tu_81,07:51:00,following,5
2019-09-03 07:51:00,82,dairy,tu_82,07:48:00,first,5
2019-09-03 07:51:00,83,spices,tu_83,07:49:00,first,3
2019-09-03 07:51:00,84,fruit,tu_84,07:50:00,first,4
2019-09-03 07:51:00,85,checkout,tu_85,07:51:00,checkout,0
2019-09-03 07:51:00,86,checkout,tu_86,07:51:00,checkout,0
2019-09-03 07:51:00,87,dairy,tu_87,07:50:00,first,5
2019-09-03 07:51:00,88,drinks,tu_88,07:51:00,following,6
2019-09-03 07:51:00,89,drinks,tu_89,07:50:00,first,6
2019-09-03 07:51:00,90,spices,tu_90,07:51:00,following,3
2019-09-03 07:51:00,91,checkout,tu_91,07:51:00,checkout,0
2019-09-03 07:52:00,74,dairy,tu_74,07:48:00,following,5
2019-09-03 07:52:00,75,drinks,tu_75,07:50:00,following,6
2019-09-03 07:52:00,76,checkout,tu_76,07:52:00,checkout,0
2019-09-03 07:52:00,78,dairy,tu_78,07:51:00,following,5
2019-09-03 07:52:00,80,fruit,tu_80,07:46:00,first,4
2019-09-03 07:52:00,81,dairy,tu_81,07:51:00,following,5
2019-09-03 07:52:00,82,dairy,tu_82,07:48:00,first,5
2019-09-03 07:52:00,83,dairy,tu_83,07:52:00,following,5
2019-09-03 07:52:00,84,checkout,tu_84,07:52:00,checkout,0
2019-09-03 07:52:00,87,dairy,tu_87,07:50:00,first,5
2019-09-03 07:52:00,88,fruit,tu_88,07:52:00,following,4
2019-09-03 07:52:00,89,drinks,tu_89,07:50:00,first,6
2019-09-03 07:52:00,90,spices,tu_90,07:51:00,following,3
2019-09-03 07:53:00,74,dairy,tu_74,07:48:00,following,5
2019-09-03 07:53:00,75,drinks,tu_75,07:50:00,following,6
2019-09-03 07:53:00,78,dairy,tu_78,07:51:00,following,5
2019-09-03 07:53:00,80,fruit,tu_80,07:46:00,first,4
2019-09-03 07:53:00,81,checkout,tu_81,07:53:00,checkout,0
2019-09-03 07:53:00,82,dairy,tu_82,07:48:00,first,5
2019-09-03 07:53:00,83,checkout,tu_83,07:53:00,checkout,0
2019-09-03 07:53:00,87,dairy,tu_87,07:50:00,first,5
2019-09-03 07:53:00,88,fruit,tu_88,07:52:00,following,4
2019-09-03 07:53:00,89,spices,tu_89,07:53:00,following,3
2019-09-03 07:53:00,90,spices,tu_90,07:51:00,following,3
2019-09-03 07:53:00,92,fruit,tu_92,07:53:00,first,4
2019-09-03 07:54:00,74,dairy,tu_74,07:48:00,following,5
2019-09-03 07:54:00,75,fruit,tu_75,07:54:00,following,4
2019-09-03 07:54:00,78,dairy,tu_78,07:51:00,following,5
2019-09-03 07:54:00,80,spices,tu_80,07:54:00,following,3
2019-09-03 07:54:00,82,dairy,tu_82,07:48:00,first,5
2019-09-03 07:54:00,87,drinks,tu_87,07:54:00,following,6
2019-09-03 07:54:00,88,fruit,tu_88,07:52:00,following,4
2019-09-03 07:54:00,89,drinks,tu_89,07:54:00,following,6
2019-09-03 07:54:00,90,fruit,tu_90,07:54:00,following,4
2019-09-03 07:54:00,92,spices,tu_92,07:54:00,following,3
2019-09-03 07:55:00,74,drinks,tu_74,07:55:00,following,6
2019-09-03 07:55:00,75,fruit,tu_75,07:54:00,following,4
2019-09-03 07:55:00,78,checkout,tu_78,07:55:00,checkout,0
2019-09-03 07:55:00,80,spices,tu_80,07:54:00,following,3
2019-09-03 07:55:00,82,fruit,tu_82,07:55:00,following,4
2019-09-03 07:55:00,87,drinks,tu_87,07:54:00,following,6
2019-09-03 07:55:00,88,fruit,tu_88,07:52:00,following,4
2019-09-03 07:55:00,89,spices,tu_89,07:55:00,following,3
2019-09-03 07:55:00,90,fruit,tu_90,07:54:00,following,4
2019-09-03 07:55:00,92,dairy,tu_92,07:55:00,following,5
2019-09-03 07:55:00,93,drinks,tu_93,07:55:00,first,6
2019-09-03 07:55:00,94,dairy,tu_94,07:55:00,first,5
2019-09-03 07:55:00,95,dairy,tu_95,07:55:00,first,5
2019-09-03 07:56:00,74,drinks,tu_74,07:55:00,following,6
2019-09-03 07:56:00,75,checkout,tu_75,07:56:00,checkout,0
2019-09-03 07:56:00,80,dairy,tu_80,07:56:00,following,5
2019-09-03 07:56:00,82,spices,tu_82,07:56:00,following,3
2019-09-03 07:56:00,87,drinks,tu_87,07:54:00,following,6
2019-09-03 07:56:00,88,fruit,tu_88,07:52:00,following,4
2019-09-03 07:56:00,89,drinks,tu_89,07:56:00,following,6
2019-09-03 07:56:00,90,checkout,tu_90,07:56:00,checkout,0
2019-09-03 07:56:00,92,dairy,tu_92,07:55:00,following,5
2019-09-03 07:56:00,93,checkout,tu_93,07:56:00,checkout,0
2019-09-03 07:56:00,94,dairy,tu_94,07:55:00,first,5
2019-09-03 07:56:00,95,checkout,tu_95,07:56:00,checkout,0
2019-09-03 07:56:00,96,spices,tu_96,07:56:00,first,3
2019-09-03 07:56:00,97,fruit,tu_97,07:56:00,first,4
2019-09-03 07:56:00,98,drinks,tu_98,07:56:00,first,6
2019-09-03 07:57:00,100,dairy,tu_100,07:57:00,first,5
2019-09-03 07:57:00,101,drinks,tu_101,07:57:00,first,6
2019-09-03 07:57:00,102,drinks,tu_102,07:57:00,first,6
2019-09-03 07:57:00,74,drinks,tu_74,07:55:00,following,6
2019-09-03 07:57:00,80,dairy,tu_80,07:56:00,following,5
2019-09-03 07:57:00,82,spices,tu_82,07:56:00,following,3
2019-09-03 07:57:00,87,drinks,tu_87,07:54:00,following,6
2019-09-03 07:57:00,88,fruit,tu_88,07:52:00,following,4
2019-09-03 07:57:00,89,spices,tu_89,07:57:00,following,3
2019-09-03 07:57:00,92,dairy,tu_92,07:55:00,following,5
2019-09-03 07:57:00,94,dairy,tu_94,07:55:00,first,5
2019-09-03 07:57:00,96,drinks,tu_96,07:57:00,following,6
2019-09-03 07:57:00,97,fruit,tu_97,07:56:00,first,4
2019-09-03 07:57:00,98,fruit,tu_98,07:57:00,following,4
2019-09-03 07:57:00,99,dairy,tu_99,07:57:00,first,5
2019-09-03 07:58:00,100,checkout,tu_100,07:58:00,checkout,0
2019-09-03 07:58:00,101,drinks,tu_101,07:57:00,first,6
2019-09-03 07:58:00,102,drinks,tu_102,07:57:00,first,6
2019-09-03 07:58:00,74,fruit,tu_74,07:58:00,following,4
2019-09-03 07:58:00,80,dairy,tu_80,07:56:00,following,5
2019-09-03 07:58:00,82,spices,tu_82,07:56:00,following,3
2019-09-03 07:58:00,87,fruit,tu_87,07:58:00,following,4
2019-09-03 07:58:00,88,spices,tu_88,07:58:00,following,3
2019-09-03 07:58:00,89,drinks,tu_89,07:58:00,following,6
2019-09-03 07:58:00,92,dairy,tu_92,07:55:00,following,5
2019-09-03 07:58:00,94,dairy,tu_94,07:55:00,first,5
2019-09-03 07:58:00,96,drinks,tu_96,07:57:00,following,6
2019-09-03 07:58:00,97,dairy,tu_97,07:58:00,following,5
2019-09-03 07:58:00,98,fruit,tu_98,07:57:00,following,4
2019-09-03 07:58:00,99,checkout,tu_99,07:58:00,checkout,0
2019-09-03 07:59:00,101,drinks,tu_101,07:57:00,first,6
2019-09-03 07:59:00,102,checkout,tu_102,07:59:00,checkout,0
2019-09-03 07:59:00,103,dairy,tu_103,07:59:00,first,5
2019-09-03 07:59:00,104,spices,tu_104,07:59:00,first,3
2019-09-03 07:59:00,74,fruit,tu_74,07:58:00,following,4
2019-09-03 07:59:00,80,dairy,tu_80,07:56:00,following,5
2019-09-03 07:59:00,82,checkout,tu_82,07:59:00,checkout,0
2019-09-03 07:59:00,87,drinks,tu_87,07:59:00,following,6
2019-09-03 07:59:00,88,dairy,tu_88,07:59:00,following,5
2019-09-03 07:59:00,89,drinks,tu_89,07:58:00,following,6
2019-09-03 07:59:00,92,dairy,tu_92,07:55:00,following,5
2019-09-03 07:59:00,94,dairy,tu_94,07:55:00,first,5
2019-09-03 07:59:00,96,spices,tu_96,07:59:00,following,3
2019-09-03 07:59:00,97,dairy,tu_97,07:58:00,following,5
2019-09-03 07:59:00,98,fruit,tu_98,07:57:00,following,4
2019-09-03 08:00:00,101,checkout,tu_101,08:00:00,checkout,0
2019-09-03 08:00:00,103,dairy,tu_103,07:59:00,first,5
2019-09-03 08:00:00,104,spices,tu_104,07:59:00,first,3
2019-09-03 08:00:00,74,fruit,tu_74,07:58:00,following,4
2019-09-03 08:00:00,80,dairy,tu_80,07:56:00,following,5
2019-09-03 08:00:00,87,checkout,tu_87,08:00:00,checkout,0
2019-09-03 08:00:00,88,dairy,tu_88,07:59:00,following,5
2019-09-03 08:00:00,89,drinks,tu_89,07:58:00,following,6
2019-09-03 08:00:00,92,dairy,tu_92,07:55:00,following,5
2019-09-03 08:00:00,94,dairy,tu_94,07:55:00,first,5
2019-09-03 08:00:00,96,spices,tu_96,07:59:00,following,3
2019-09-03 08:00:00,97,checkout,tu_97,08:00:00,checkout,0
2019-09-03 08:00:00,98,fruit,tu_98,07:57:00,following,4
2019-09-03 08:01:00,103,dairy,tu_103,07:59:00,first,5
2019-09-03 08:01:00,104,spices,tu_104,07:59:00,first,3
2019-09-03 08:01:00,105,fruit,tu_105,08:01:00,first,4
2019-09-03 08:01:00,106,fruit,tu_106,08:01:00,first,4
2019-09-03 08:01:00,107,spices,tu_107,08:01:00,first,3
2019-09-03 08:01:00,74,checkout,tu_74,08:01:00,checkout,0
2019-09-03 08:01:00,80,dairy,tu_80,07:56:00,following,5
2019-09-03 08:01:00,88,dairy,tu_88,07:59:00,following,5
2019-09-03 08:01:00,89,drinks,tu_89,07:58:00,following,6
2019-09-03 08:01:00,92,dairy,tu_92,07:55:00,following,5
2019-09-03 08:01:00,94,dairy,tu_94,07:55:00,first,5
2019-09-03 08:01:00,96,drinks,tu_96,08:01:00,following,6
2019-09-03 08:01:00,98,checkout,tu_98,08:01:00,checkout,0
2019-09-03 08:02:00,103,dairy,tu_103,07:59:00,first,5
2019-09-03 08:02:00,104,spices,tu_104,07:59:00,first,3
2019-09-03 08:02:00,105,dairy,tu_105,08:02:00,following,5
2019-09-03 08:02:00,106,fruit,tu_106,08:01:00,first,4
2019-09-03 08:02:00,107,dairy,tu_107,08:02:00,following,5
2019-09-03 08:02:00,108,fruit,tu_108,08:02:00,first,4
2019-09-03 08:02:00,109,dairy,tu_109,08:02:00,first,5
2019-09-03 08:02:00,110,spices,tu_110,08:02:00,first,3
2019-09-03 08:02:00,111,spices,tu_111,08:02:00,first,3
2019-09-03 08:02:00,112,dairy,tu_112,08:02:00,first,5
2019-09-03 08:02:00,80,checkout,tu_80,08:02:00,checkout,0
2019-09-03 08:02:00,88,dairy,tu_88,07:59:00,following,5
2019-09-03 08:02:00,89,checkout,tu_89,08:02:00,checkout,0
2019-09-03 08:02:00,92,dairy,tu_92,07:55:00,following,5
2019-09-03 08:02:00,94,dairy,tu_94,07:55:00,first,5
2019-09-03 08:02:00,96,fruit,tu_96,08:02:00,following,4
2019-09-03 08:03:00,103,dairy,tu_103,07:59:00,first,5
2019-09-03 08:03:00,104,spices,tu_104,07:59:00,first,3
2019-09-03 08:03:00,105,dairy,tu_105,08:02:00,following,5
2019-09-03 08:03:00,106,fruit,tu_106,08:01:00,first,4
2019-09-03 08:03:00,107,dairy,tu_107,08:02:00,following,5
2019-09-03 08:03:00,108,fruit,tu_108,08:02:00,first,4
2019-09-03 08:03:00,109,checkout,tu_109,08:03:00,checkout,0
2019-09-03 08:03:00,110,drinks,tu_110,08:03:00,following,6
2019-09-03 08:03:00,111,checkout,tu_111,08:03:00,checkout,0
2019-09-03 08:03:00,112,dairy,tu_112,08:02:00,first,5
2019-09-03 08:03:00,113,spices,tu_113,08:03:00,first,3
2019-09-03 08:03:00,114,drinks,tu_114,08:03:00,first,6
2019-09-03 08:03:00,115,spices,tu_115,08:03:00,first,3
2019-09-03 08:03:00,88,dairy,tu_88,07:59:00,following,5
2019-09-03 08:03:00,92,dairy,tu_92,07:55:00,following,5
2019-09-03 08:03:00,94,fruit,tu_94,08:03:00,following,4
2019-09-03 08:03:00,96,fruit,tu_96,08:02:00,following,4
2019-09-03 08:04:00,103,dairy,tu_103,07:59:00,first,5
2019-09-03 08:04:00,104,spices,tu_104,07:59:00,first,3
2019-09-03 08:04:00,105,dairy,tu_105,08:02:00,following,5
2019-09-03 08:04:00,106,fruit,tu_106,08:01:00,first,4
2019-09-03 08:04:00,107,dairy,tu_107,08:02:00,following,5
2019-09-03 08:04:00,108,fruit,tu_108,08:02:00,first,4
2019-09-03 08:04:00,110,spices,tu_110,08:04:00,following,3
2019-09-03 08:04:00,112,dairy,tu_112,08:02:00,first,5
2019-09-03 08:04:00,113,spices,tu_113,08:03:00,first,3
2019-09-03 08:04:00,114,fruit,tu_114,08:04:00,following,4
2019-09-03 08:04:00,115,checkout,tu_115,08:04:00,checkout,0
2019-09-03 08:04:00,116,drinks,tu_116,08:04:00,first,6
2019-09-03 08:04:00,117,fruit,tu_117,08:04:00,first,4
2019-09-03 08:04:00,118,dairy,tu_118,08:04:00,first,5
2019-09-03 08:04:00,119,fruit,tu_119,08:04:00,first,4
2019-09-03 08:04:00,120,spices,tu_120,08:04:00,first,3
2019-09-03 08:04:00,121,fruit,tu_121,08:04:00,first,4
2019-09-03 08:04:00,122,drinks,tu_122,08:04:00,first,6
2019-09-03 08:04:00,123,dairy,tu_123,08:04:00,first,5
2019-09-03 08:04:00,88,dairy,tu_88,07:59:00,following,5
2019-09-03 08:04:00,92,dairy,tu_92,07:55:00,following,5
2019-09-03 08:04:00,94,drinks,tu_94,08:04:00,following,6
2019-09-03 08:04:00,96,fruit,tu_96,08:02:00,following,4
2019-09-03 08:05:00,103,dairy,tu_103,07:59:00,first,5
2019-09-03 08:05:00,104,dairy,tu_104,08:05:00,following,5
2019-09-03 08:05:00,105,dairy,tu_105,08:02:00,following,5
2019-09-03 08:05:00,106,dairy,tu_106,08:05:00,following,5
2019-09-03 08:05:00,107,fruit,tu_107,08:05:00,following,4
2019-09-03 08:05:00,108,fruit,tu_108,08:02:00,first,4
2019-09-03 08:05:00,110,spices,tu_110,08:04:00,following,3
2019-09-03 08:05:00,112,dairy,tu_112,08:02:00,first,5
2019-09-03 08:05:00,113,fruit,tu_113,08:05:00,following,4
2019-09-03 08:05:00,114,fruit,tu_114,08:04:00,following,4
2019-09-03 08:05:00,116,fruit,tu_116,08:05:00,following,4
2019-09-03 08:05:00,117,fruit,tu_117,08:04:00,first,4
2019-09-03 08:05:00,118,dairy,tu_118,08:04:00,first,5
